number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
96,0.10000000149011612,2025-09-04 04:09:15.354230,2025-09-04 04:51:26.319488,0 days 00:42:10.965258,20,uniform,6,nz,0.006199624025301667,0.48688669395548123,6020,800,Glorot,,tanh,,COMPLETE,
97,0.8987856984138489,2025-09-04 04:51:26.319933,2025-09-04 05:31:20.067341,0 days 00:39:53.747408,20,uniform,5,zero,,0.0440539823758595,2619,928,old,0.5365258799091273,tanh,0.007989192008972168,COMPLETE,0.007989192008972168
98,0.8913999915122985,2025-09-04 05:31:20.067995,2025-09-04 05:39:17.203499,0 days 00:07:57.135504,100,uniform,5,zero,,0.004115448215213216,7073,896,old,0.3224025752584633,tanh,0.011808943748474122,COMPLETE,0.011808943748474122
99,0.8973857045173645,2025-09-04 05:39:17.203963,2025-09-04 06:19:07.001945,0 days 00:39:49.797982,20,uniform,5,zero,,0.1512464349785638,7154,880,Glorot,,tanh,0.0009463787078857422,COMPLETE,0.0009463787078857422
100,0.8423857092857361,2025-09-04 06:19:07.002562,2025-09-04 06:59:00.589940,0 days 00:39:53.587378,20,uniform,5,zero,,0.00041007396484223383,7882,944,Glorot,,tanh,0.012766623497009277,COMPLETE,0.012766623497009277
101,0.8909285664558411,2025-09-04 06:59:00.590405,2025-09-04 07:38:59.439998,0 days 00:39:58.849593,20,uniform,8,zero,,0.282753714327264,7006,704,Glorot,,tanh,0.00041892528533935545,COMPLETE,0.00041892528533935545
102,0.8936857104301452,2025-09-04 07:38:59.440453,2025-09-04 07:47:01.545361,0 days 00:08:02.104908,100,uniform,5,zero,,0.2383316462667703,5775,864,Glorot,,tanh,0.0018657684326171876,COMPLETE,0.0018657684326171876
103,0.10000000149011612,2025-09-04 07:47:01.545808,2025-09-04 08:27:06.074882,0 days 00:40:04.529074,20,uniform,5,zero,,0.7741046726367145,6003,880,Glorot,,tanh,,COMPLETE,
104,0.8989999890327454,2025-09-04 08:27:06.075854,2025-09-04 09:09:34.078205,0 days 00:42:28.002351,20,uniform,7,nz,1.7016600063183996e-07,0.040065743220891764,7715,960,old,0.5048579383015432,tanh,0.00581974983215332,COMPLETE,0.00581974983215332
105,0.8967714309692383,2025-09-04 09:09:34.078657,2025-09-04 09:49:31.614013,0 days 00:39:57.535356,20,uniform,5,zero,,0.01668142793039952,2905,912,old,0.4833965397727893,tanh,0.010340261459350585,COMPLETE,0.010340261459350585
106,0.8993285655975342,2025-09-04 09:49:31.614446,2025-09-04 10:32:04.382112,0 days 00:42:32.767666,20,uniform,7,nz,2.1737280375974456e-07,0.08634700733425324,6152,1024,old,0.4556070274422704,tanh,0.004090356826782227,COMPLETE,0.004090356826782227
107,0.896328580379486,2025-09-04 10:32:04.382559,2025-09-04 11:14:39.788423,0 days 00:42:35.405864,20,uniform,7,nz,1.3173257675046664e-07,0.18112287728300555,5583,944,old,0.2971289898989764,tanh,0.001754021644592285,COMPLETE,0.001754021644592285
